,district,elevation,Area,lat,lng,Year,Disaster Internal Displacements,Hazard Type,total_precip,drought_index,total solar,heavy rain,storm days,extreme temp,severerisk,low_pressure_days,pressure_anomaly,Country / Territory,population,Count of Disasters,pdensity,distancetowater,distancetowater1,distancetowater2,Country Code,gdp
564,ombella-m'poko,519,31786210613.0,4.5,15.0,2021,1130,Flood,1763.6,75.0,6403.7,249.0,0.0,0.0,0.0,0.0,188.0,Central African Republic,1166506.566484061,3,36.69850995094648,3013359.542,3014575.416,3014926.619,CAF,2516498412.46384
565,ombella-m'poko,519,31786210613.0,4.5,15.0,2021,3826,Flood,1763.6,75.0,6403.7,249.0,0.0,0.0,0.0,0.0,188.0,Central African Republic,1166506.566484061,3,36.69850995094648,3013359.542,3014575.416,3014926.619,CAF,2516498412.46384
566,ombella-m'poko,519,31786210613.0,4.5,15.0,2022,6556,Flood,1234.0,120.0,7805.4,201.0,0.0,75.0,108.0,0.0,185.0,Central African Republic,1177471.7282090113,1,37.04347594448538,3013359.542,3014575.416,3014926.619,CAF,2382618615.01694
567,ombella-m'poko,519,31786210613.0,4.5,15.0,2023,8775,Flood,1516.5,103.0,7759.1,219.0,0.0,72.0,160.0,0.0,180.0,Central African Republic,1188539.962454176,2,37.39168461836354,3013359.542,3014575.416,3014926.619,CAF,2555492085.24831
568,ombella-m'poko,519,31786210613.0,4.5,15.0,2023,5384,Flood,1516.5,103.0,7759.1,219.0,0.0,72.0,160.0,0.0,180.0,Central African Republic,1188539.962454176,2,37.39168461836354,3013359.542,3014575.416,3014926.619,CAF,2555492085.24831
569,ouham,505,52964954181.0,7.0,15.5,2016,2240,Wildfire,2075.7,129.0,7256.2,208.0,0.0,23.0,0.0,0.0,189.0,Central African Republic,504382.907050103,1,9.52295560053631,2764776.002,2765375.153,2766573.021,CAF,1825018144.65595
570,ouham,505,52964954181.0,7.0,15.5,2018,2000,Flood,1848.1,133.0,7178.3,204.0,0.0,2.0,0.0,0.0,186.0,Central African Republic,517710.224998251,1,9.774580814873394,2764776.002,2765375.153,2766573.021,CAF,2220979146.11241
571,ouham,505,52964954181.0,7.0,15.5,2022,880,Storm,1434.8,157.0,7450.7,170.0,0.0,10.0,38.0,0.0,176.0,Central African Republic,544790.6374065765,6,10.285870078256542,2764776.002,2765375.153,2766573.021,CAF,2382618615.01694
572,ouham,505,52964954181.0,7.0,15.5,2022,857,Storm,1434.8,157.0,7450.7,170.0,0.0,10.0,38.0,0.0,176.0,Central African Republic,544790.6374065765,6,10.285870078256542,2764776.002,2765375.153,2766573.021,CAF,2382618615.01694
573,ouham,505,52964954181.0,7.0,15.5,2022,700,Storm,1434.8,157.0,7450.7,170.0,0.0,10.0,38.0,0.0,176.0,Central African Republic,544790.6374065765,6,10.285870078256542,2764776.002,2765375.153,2766573.021,CAF,2382618615.01694
574,ouham,505,52964954181.0,7.0,15.5,2022,1650,Flood,1434.8,157.0,7450.7,170.0,0.0,10.0,38.0,0.0,176.0,Central African Republic,544790.6374065765,6,10.285870078256542,2764776.002,2765375.153,2766573.021,CAF,2382618615.01694
575,ouham,505,52964954181.0,7.0,15.5,2022,699,Flood,1434.8,157.0,7450.7,170.0,0.0,10.0,38.0,0.0,176.0,Central African Republic,544790.6374065765,6,10.285870078256542,2764776.002,2765375.153,2766573.021,CAF,2382618615.01694
576,ouham,505,52964954181.0,7.0,15.5,2022,10853,Flood,1434.8,157.0,7450.7,170.0,0.0,10.0,38.0,0.0,176.0,Central African Republic,544790.6374065765,6,10.285870078256542,2764776.002,2765375.153,2766573.021,CAF,2382618615.01694
577,ouham-pendé,728,31750434752.0,6.28,15.73,2013,6854,Storm,2227.0,90.0,6994.8,218.0,0.0,2.0,0.0,0.0,0.0,Central African Republic,578342.12133351,1,18.215250463525688,2981326.774,2982190.034,2983029.22,CAF,1691544110.18543
578,ouham-pendé,728,31750434752.0,6.28,15.73,2014,448,Flood,1925.5,120.0,7183.3,189.0,0.0,3.0,0.0,1.0,1.0,Central African Republic,580016.836075932,1,18.267996662294397,2981326.774,2982190.034,2983029.22,CAF,1894813389.40325
579,ouham-pendé,728,31750434752.0,6.28,15.73,2018,120,Flood,1913.2,127.0,7048.4,177.0,1.0,3.0,0.0,0.0,178.0,Central African Republic,604031.773796588,1,19.0243622965994,2981326.774,2982190.034,2983029.22,CAF,2220979146.11241
580,ouham-pendé,728,31750434752.0,6.28,15.73,2019,796,Flood,2287.1,141.0,6857.0,179.0,1.0,20.0,0.0,0.0,183.0,Central African Republic,613571.852213681,1,19.32483309303446,2981326.774,2982190.034,2983029.22,CAF,2221301351.43918
581,ouham-pendé,728,31750434752.0,6.28,15.73,2022,780,Flood,1808.3,148.0,7664.2,159.0,0.0,38.0,55.0,0.0,185.0,Central African Republic,635655.2047240644,1,20.020362230914767,2981326.774,2982190.034,2983029.22,CAF,2382618615.01694
582,ouham-pendé,728,31750434752.0,6.28,15.73,2023,898,Flood,2288.1,119.0,7668.8,181.0,0.0,35.0,94.0,0.0,169.0,Central African Republic,641630.3636484707,1,20.20855363588537,2981326.774,2982190.034,2983029.22,CAF,2555492085.24831
583,sangha-mbaéré,503,18493659760.0,4.5,16.0,2023,445,Flood,3026.0,103.0,7369.6,193.0,6.0,115.0,98.0,0.0,181.0,Central African Republic,154198.63722539158,1,8.337919007189067,2904823.846,2906000.881,2906406.449,CAF,2555492085.24831
584,vakaga,551,46696061040.0,8.0,15.5,2018,2924,Storm,1459.0,151.0,7139.1,176.0,0.0,70.0,0.0,0.0,178.0,Central African Republic,74468.9658500068,1,1.594759048010847,2453521.498,2454486.688,2461593.268,CAF,2220979146.11241
585,vakaga,551,46696061040.0,8.0,15.5,2020,2,Flood,1666.0,157.0,7402.3,175.0,0.0,51.0,0.0,0.0,198.0,Central African Republic,76989.1163251325,1,1.6487282783698476,2453521.498,2454486.688,2461593.268,CAF,2326720900.38047
586,vakaga,551,46696061040.0,8.0,15.5,2021,3322,Flood,1655.6,158.0,7258.2,174.0,0.0,76.0,0.0,0.0,193.0,Central African Republic,77712.81401858876,2,1.664226324186524,2453521.498,2454486.688,2461593.268,CAF,2516498412.46384
587,vakaga,551,46696061040.0,8.0,15.5,2021,520,Flood,1655.6,158.0,7258.2,174.0,0.0,76.0,0.0,0.0,193.0,Central African Republic,77712.81401858876,2,1.664226324186524,2453521.498,2454486.688,2461593.268,CAF,2516498412.46384
588,vakaga,551,46696061040.0,8.0,15.5,2022,714,Storm,1109.9,172.0,7573.1,152.0,0.0,117.0,73.0,0.0,180.0,Central African Republic,78443.3144703635,2,1.6798700516338776,2453521.498,2454486.688,2461593.268,CAF,2382618615.01694
589,vakaga,551,46696061040.0,8.0,15.5,2022,488,Flood,1109.9,172.0,7573.1,152.0,0.0,117.0,73.0,0.0,180.0,Central African Republic,78443.3144703635,2,1.6798700516338776,2453521.498,2454486.688,2461593.268,CAF,2382618615.01694
